lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.9056323272516362,0.014066676412093913
2.0,0.7463574613671159,0.29270405612417333
3.0,0.7770036906258733,0.36679719026514696
4.0,0.009229292759649838,3.40042783264309
5.0,0.0010059997876264066,4.166212578166354
6.0,1.4427716867009489e-11,10.98090267102599
7.0,7.10245624275551e-17,14.112596614969412
8.0,2.618280544468799e-17,13.075899023126484
9.0,6.1946922648191435e-15,10.434776372768223
10.0,7.077271011086576e-14,9.062979893850276
11.0,3.0442408939734953e-13,8.150617309998124
12.0,3.813869472999728e-13,7.647242068625104
13.0,1.2704197500264027e-12,7.016302539832852
14.0,6.0071162700337076e-12,6.399147902837219
15.0,5.771679918174254e-10,5.305448473019047
16.0,3.17988720867594e-08,4.416478071103212
17.0,2.1263851215245045e-07,3.959726392846959
18.0,4.760489030734789e-10,4.826172869306809
19.0,3.960191954205615e-09,4.365676966927461
20.0,6.812075513500665e-09,4.173070989989031
21.0,2.4620288472444945e-08,3.890023116989078
22.0,7.152500054476479e-08,3.656817101220992
23.0,7.980030976057891e-08,3.5680590825299237
24.0,2.400003743486373e-07,3.355769599099162
25.0,1.8966332616131633e-05,2.725286566834543
26.0,4.32672005091656e-05,2.576915878235674
27.0,2.7695862327317884e-05,2.600292634303916
28.0,5.528365798752336e-05,2.4795454345352845
29.0,6.775450297502878e-05,2.4248224137300975
30.0,8.62727570447565e-05,2.3681384514867756
31.0,9.297304090207878e-05,2.3342141967589756
32.0,0.00013316276541552812,2.268250522998734
33.0,0.00021761503672082709,2.1892070585698966
34.0,0.0002654096786070672,2.146952894015724
35.0,0.00040924146389466565,2.079163866653791
36.0,0.000721155534328037,1.9977124682219791
37.0,0.000691371831848261,1.9883554953359346
38.0,0.0005631229423822557,1.997812422554709
39.0,0.0005744318593755178,1.9822899796576965
40.0,0.0008685026353067295,1.9242828512226011
41.0,0.0014899755258073483,1.853353791665958
42.0,0.0038909373440416503,1.7352760561937919
43.0,0.004524824186168785,1.7096504269168378
44.0,0.005321798061939938,1.683351403628978
45.0,0.006231273413083001,1.6581354139843398
46.0,0.0072032909110382425,1.6349001540990478
47.0,0.007253696028283335,1.62774655677788
48.0,0.008719618494372736,1.6009979972787738
